iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,IID_PID
5087.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,11.0,9.0,369,1,-6.0,0.0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,1.0,10.0,8.0,9.0,10.0,9.0,6.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,369-344.0
5086.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,7.0,8.0,368,0,17.0,0.0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,368-344.0
5085.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,9.0,7.0,367,0,23.0,0.0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,6.0,7.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,367-344.0
5084.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,16.0,6.0,366,1,36.0,0.0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,1.0,8.0,9.0,9.0,8.0,9.0,8.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,366-344.0
5083.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,13.0,5.0,365,0,32.0,0.0,30.0,2.0,3158.0,1053.0,1579.0,2105.0,1053.0,1053.0,1.0,8.0,6.0,7.0,7.0,7.0,6.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,6.0,15.0,15.0,15.0,20.0,20.0,15.0,365-344.0
5082.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,17.0,4.0,364,1,-4.0,1.0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,1.0,8.0,7.0,8.0,10.0,8.0,9.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,364-344.0
5081.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,15.0,3.0,363,0,-11.0,0.0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,0.0,6.0,7.0,7.0,6.0,8.0,5.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,363-344.0
5080.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,18.0,2.0,362,0,41.0,0.0,30.0,2.0,2051.0,1453.0,2479.0,1709.0,598.0,1709.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,6.0,15.0,15.0,15.0,20.0,20.0,15.0,362-344.0
5079.0,344.0,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,6.0,1.0,361,0,9.0,0.0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0.0,9.0,9.0,10.0,9.0,10.0,9.0,26.0,13.0,3.0,1.0,3.0,8711.0,2875900.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,361-344.0
5078.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,1.0,18.0,378,0,-1.0,1.0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0.0,5.0,7.0,8.0,6.0,9.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,378-343.0
5077.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,18.0,17.0,377,0,-47.0,0.0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,3.75,7.25,7.25,5.5,7.75,5.75,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,377-343.0
5076.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,11.0,16.0,376,0,48.0,0.0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0.0,5.0,9.0,7.0,5.0,9.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,376-343.0
5075.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,9.0,15.0,375,0,-7.0,1.0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0.0,3.75,7.25,7.25,5.5,7.75,5.75,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,375-343.0
5074.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,13.0,14.0,374,0,18.0,0.0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0.0,5.0,5.0,6.0,4.0,5.0,5.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,374-343.0
5073.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,3.0,13.0,373,0,3.0,0.0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0.0,7.0,9.0,10.0,8.0,9.0,6.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,373-343.0
5072.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,2.0,12.0,372,0,28.0,1.0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0.0,5.0,9.0,9.0,5.0,6.0,4.5,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,372-343.0
5071.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,7.0,11.0,371,0,-7.0,1.0,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0.0,2.0,10.0,7.0,3.0,7.0,8.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,371-343.0
5070.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,4.0,10.0,370,0,6.0,1.0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0.0,3.0,6.0,7.0,2.0,6.0,1.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,370-343.0
5069.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,10.0,9.0,369,0,49.0,1.0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,0.0,8.0,7.0,10.0,8.0,7.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,369-343.0
5068.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,6.0,8.0,368,0,16.0,0.0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,0.0,5.0,7.0,8.0,6.0,6.0,5.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,368-343.0
5067.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,8.0,7.0,367,0,-15.0,1.0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0.0,3.0,6.0,6.0,4.0,6.0,9.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,367-343.0
5066.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,15.0,6.0,366,0,62.0,1.0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,0.0,6.0,7.0,6.0,7.0,5.0,6.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,366-343.0
5065.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,12.0,5.0,365,0,68.0,1.0,30.0,2.0,3158.0,1053.0,1579.0,2105.0,1053.0,1053.0,1.0,6.0,9.0,9.0,8.0,9.0,7.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,5.25,5.0,25.0,20.0,10.0,15.0,25.0,365-343.0
5064.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,16.0,4.0,364,0,-4.0,0.0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0.0,3.0,9.0,8.0,6.0,8.0,6.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,364-343.0
5063.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,14.0,3.0,363,0,6.0,0.0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,0.0,4.0,7.0,7.0,6.0,8.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,363-343.0
5062.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,17.0,2.0,362,1,62.0,1.0,30.0,2.0,2051.0,1453.0,2479.0,1709.0,598.0,1709.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,5.25,5.0,25.0,20.0,10.0,15.0,25.0,362-343.0
5061.0,343.0,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,5.0,1.0,361,1,54.0,1.0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,1.0,10.0,10.0,10.0,8.0,9.0,8.0,32.0,10.0,2.0,5.0,6.0,10001.0,2583100.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,361-343.0
5060.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,13.0,18.0,378,0,4.0,0.0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0.0,4.0,6.0,6.0,5.0,8.0,3.0,33.0,9.0,3.0,2.0,1.0,8816.0,2729500.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,378-342.0
5059.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,12.0,17.0,377,0,-1.0,0.0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,5.0,5.0,5.0,5.0,8.0,4.0,33.0,9.0,3.0,2.0,1.0,8816.0,2729500.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,377-342.0
5058.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,5.0,16.0,376,0,41.0,0.0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0.0,6.0,9.0,8.0,7.0,9.0,8.0,33.0,9.0,3.0,2.0,1.0,9112.25,2729500.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,376-342.0
5057.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,3.0,15.0,375,0,38.0,0.0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0.0,3.0,6.0,6.0,5.0,5.0,3.0,33.0,9.0,3.0,2.0,1.0,9112.25,2729500.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,375-342.0
5056.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,7.0,14.0,374,0,-7.0,0.0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0.0,5.0,5.0,6.0,4.0,5.0,5.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,374-342.0
5055.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,15.0,13.0,373,0,9.0,1.0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0.0,6.25,6.0,7.0,5.5,5.25,5.5,33.0,9.0,3.0,2.0,1.0,9112.25,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,373-342.0
5054.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,14.0,12.0,372,0,-3.0,0.0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0.0,7.0,7.0,7.0,6.0,5.0,5.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,372-342.0
5053.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,1.0,11.0,371,0,-52.0,0.0,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0.0,6.0,10.0,9.0,5.0,5.0,5.0,33.0,9.0,3.0,2.0,1.0,9112.25,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,371-342.0
5052.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,16.0,10.0,370,0,-7.0,0.0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0.0,5.0,5.0,6.0,4.0,3.0,3.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,370-342.0
5051.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,4.0,9.0,369,0,5.0,0.0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,1.0,10.0,8.0,7.0,5.0,5.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,369-342.0
5050.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,18.0,8.0,368,0,53.0,0.0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,0.0,7.0,8.0,8.0,8.0,7.0,6.0,33.0,9.0,3.0,2.0,1.0,9112.25,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,368-342.0
5049.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,2.0,7.0,367,1,1.0,0.0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,1.0,7.0,6.0,6.0,9.0,8.0,7.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,367-342.0
5048.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,9.0,6.0,366,0,6.0,0.0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,0.0,7.0,6.0,6.0,6.0,6.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,366-342.0
5047.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,6.0,5.0,365,0,3.0,0.0,30.0,2.0,3158.0,1053.0,1579.0,2105.0,1053.0,1053.0,0.0,5.0,5.0,6.0,7.0,6.0,4.0,33.0,9.0,3.0,2.0,1.0,9690.75,2481375.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,9.5,40.0,15.0,25.0,5.0,15.0,0.0,365-342.0
5046.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,10.0,4.0,364,0,0.0,1.0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0.0,6.0,7.0,7.0,9.0,8.0,7.0,33.0,9.0,3.0,2.0,1.0,8816.0,2729500.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,364-342.0
5045.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,8.0,3.0,363,0,15.0,0.0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1.0,6.0,8.0,8.0,7.0,8.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,363-342.0
5044.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,11.0,2.0,362,0,31.0,0.0,30.0,2.0,2051.0,1453.0,2479.0,1709.0,598.0,1709.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,33.0,9.0,3.0,2.0,1.0,9690.75,2481375.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,9.5,40.0,15.0,25.0,5.0,15.0,0.0,362-342.0
5043.0,342.0,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,17.0,1.0,361,0,47.0,0.0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0.0,5.5,7.75,7.5,6.75,7.25,5.75,33.0,9.0,3.0,2.0,1.0,8816.0,2656300.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,361-342.0
5042.0,341.0,1.0,0.0,1.0,2.0,14.0,18.0,5.0,5.0,16.0,18.0,378,0,-2.0,0.0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0.0,6.0,7.0,6.0,5.0,10.0,4.0,23.0,13.0,4.0,3.0,10.0,8816.0,2875900.0,1.0,6.0,1.0,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,378-341.0
5041.0,341.0,1.0,0.0,1.0,2.0,14.0,18.0,5.0,5.0,15.0,17.0,377,0,-23.0,1.0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,8.0,8.0,8.0,8.0,7.0,6.0,23.0,13.0,4.0,3.0,10.0,8816.0,2875900.0,1.0,6.0,1.0,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,377-341.0
5040.0,341.0,1.0,0.0,1.0,2.0,14.0,18.0,5.0,5.0,8.0,16.0,376,0,5.0,1.0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0.0,8.0,9.0,7.0,7.0,7.0,7.0,23.0,13.0,4.0,3.0,10.0,8816.0,2875900.0,1.0,6.0,1.0,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,376-341.0
5039.0,341.0,1.0,0.0,1.0,2.0,14.0,18.0,5.0,5.0,6.0,15.0,375,0,-13.0,0.0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0.0,4.0,7.0,7.0,7.0,5.0,3.0,23.0,13.0,4.0,3.0,10.0,8816.0,2875900.0,1.0,6.0,1.0,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,375-341.0
